96.4261738,120.7531622,116.3561524,130.7819249,112.261223,108.1068997,110.3987181,102.7112995,119.5605698,111.0640168,116.3885141,100.0065394,100.9072544,113.8719673,111.0196867,111.4199207,112.0912643,101.4409308,106.8820542,113.292983,100.3690823,116.7284481,120.0687024,94.9909863,126.0358638,108.5765614,112.4604,98.02938235,101.339114,113.1553297,107.0055511,101.4977669,118.8007038,113.7306355,108.5211752,98.32731232,116.244211,104.2559068,107.4706509,108.5810783,112.5423715,118.778852,104.7958574,98.09239143,102.34033,92.0784275,102.3333962,106.573018,96.80798008,106.6434644,100.7438801,108.8065572,71.54437464,119.2958993,116.4616775,108.4410453,95.21439876,98.6784133,115.3221251,98.39079366,105.769762,118.5890089,96.21168566,123.7026808,116.1204869,117.3019648,101.1548102,104.4083846,107.7625817,108.0660658,107.7593149,105.2001864,103.165204,115.6248699,107.1988114,102.9937624,97.85867002,90.98462999,99.45382771,107.4654731,89.18812282,120.1997823,100.9858604,112.1467673,115.5021251,102.6197784,99.27463751,106.0116053,108.9914,103.8703613,106.9739192,107.8091902,104.8077907,89.73310499,103.3981641,115.3035065,100.7618654,110.7941677,103.5714298,103.5086729,85.30912105,130.6748814,111.0833767,103.827739,103.8843611,103.0877687,107.5351924,100.0315236,111.4343372,105.8813575,103.9938229,141.3977489,121.3165668,102.5973889,111.6999234,108.0652238,101.5780746,105.0291195,103.4302618,115.8777386,108.1726084,128.4388553,111.6633301,89.85342791,98.52873791,102.643409,100.8832233,107.7086563,94.67202876,110.8490178,105.9280838,110.784809,126.4575611,108.1982597,106.728746,117.4444295,114.4817887,105.6238951,102.2849233,100.3614634,109.617721,107.8958795,100.4597041,111.2537788,114.6528038,105.0804922,107.9944728,110.9325039,111.2201872,109.308185,113.850274,107.4098819,97.42189461,88.78992457,104.5131379,104.1912895,106.5061669,86.58354425,87.82100166,103.4135096,115.0808264,103.5752582,104.0243474,108.4519165,119.2214183,99.80929915,124.0570496,95.003874,89.44741567,99.59578056,112.9861657,105.9207828,94.05079597,102.768618,119.696214,97.29284656,107.764419,111.1537548,100.3111016,121.8074461,103.0748221,107.7757505,95.91417502,109.7543308,111.5373432,115.8488783,97.76045231,110.1754059,102.9927107,116.1894863,110.6433384,110.315746,105.1313873,109.2596561,96.3194509,104.470739,86.07447329,105.7595391,124.2883811,112.8654429,100.7202793,107.1047328,110.9016643,107.5459231,110.2354869,122.973539,104.5479936,89.54009839,103.4026865,118.210981,104.774586,98.97228075,112.0275201,113.6212852,111.1229297,111.4958058,99.38718966,110.6333608,107.4447424,111.5750039,109.667754,97.66627343,94.57460645,109.5505111,107.6669065,91.22994484,112.9144412,101.0017752,108.2753801,121.146969,90.62089941,104.6833584,129.2672975,113.8050299,88.63610234,116.681712,102.2057748,115.0532993,101.4624702,105.7601034,98.3433618,103.3453134,117.3751696,109.8185199,105.8943417,111.8889443,119.3141206,107.3323966,116.0387248,110.0509932,118.1069796,87.54720298,114.7742909,107.0528925,117.5400562,108.708329,104.611636,113.4579878,120.4036396,119.0146083,116.8816243,105.5475817,108.9275372,120.8558788,111.1633187,128.1667812,118.8662218,115.7285084,109.1508885,107.5111555,99.29953974,93.50393417,95.00013293,109.61209,106.9726532,120.1585644,85.37180393,93.39746031,92.55245342,98.45580633,112.9696112,102.01963,115.8001916,89.5640876,102.8769151,97.07427359,106.1687905,106.5536291,110.4200394,96.26515614,121.6574721,105.8471766,106.2805226,110.3082768,106.714873,103.7344736,114.7808499,116.9051626,103.3446571,112.2304317,86.27961898,124.5411886,116.8731004,104.3835323,113.8879006,108.0484015,87.69446383,99.40541052,100.071234,96.3405797,112.0993666,116.4653467,108.0406992,117.3357322,119.4824394,108.9792581,129.4170647,116.2309742,118.1991226,90.65197624,96.96671108,133.8231669,114.115479,103.4733517,109.4689309,126.0158778,112.8385671,116.6646021,103.2935835,120.1567754,97.14713345,122.3416739,110.6103276,133.8612389,111.6976605,116.7965402,119.1509396,112.7994242,116.4902916,122.4139034,101.3826383,109.4835114,111.2465314,114.2293639,93.98743306,97.86983007,97.14428401,97.05792386,113.6900566,108.7070541,100.614482,96.39403768,98.80151239,89.5357373,117.9419549,110.3267396,115.5193624,115.2111339,102.3408689,114.7653225,110.6659323,111.503279,107.9569228,96.04458989,88.33134623,98.48277611,96.47003364,98.9508139,110.385053,103.5037201,119.0807515,117.3448945,106.6920352,114.5615437,101.479024,105.5295939,123.0014408,108.0483102,113.1085743,101.5757852,106.2759139,108.593179,106.5281572,121.0667931,118.5815937,101.3418253,100.9265773,107.3358766,114.1895359,133.7702334,113.5474487,95.1808096,115.9435439,103.1442608,108.298146,113.6648772,119.2291449,110.4745077,104.5086265,101.9413776,101.8479129,99.7479519,101.9430817,89.56266709,117.0861842,125.0966828,125.1911697,120.1625737,107.7013582,107.5100734,115.6143408,115.8239292,99.77829067,107.6488051,115.8746174,100.826348,94.10017853,115.814968,115.3072875,102.2997259,104.1880235,116.0745708,106.8426641,104.2309496,102.8656751,119.0291175,122.229952,115.0866367,100.4552425,109.5356773,109.4987197,115.7783669,108.6492108,101.3007588,105.0454144,108.5278471,115.6820831,116.5187481,125.5365866,112.2117349,121.2743127,102.226736,103.7332309,126.6001993,125.2722178,113.4032222,101.8129218,112.8689417,127.2744328,117.0904662,108.4246818,94.36017735,89.93749526,101.3558982,102.432502,104.3277413,109.3459986,130.8095654,117.691431,106.4034881,108.2272956,103.4909353,98.46155875,111.0704277,117.9441497,93.7521805,118.3752735,109.9763445,111.8134643,122.2388308,113.829488,115.8759818,106.8851642,91.20848147,115.6519168,107.3290252,111.2661557,112.1820331,110.6857675,92.39736781,114.8069382,116.077802,103.3692925,102.8283011,124.6497243,95.27164802,118.4376385,107.5385244,96.60925312,108.1854373,112.6309625,94.85979818,112.9085061,107.7635538,125.2611227,119.9678087,122.4044842,117.6814364,112.4968536,108.9417488,128.6265128,95.12200256,99.23559856,100.2049761,112.9249654,103.5093814,112.6339066,108.1499216,91.77866496,119.4744065,113.7933599,103.5059493,102.2332133,131.5246639,82.31679384,100.0883692,102.3792462,116.7663868,116.8333276,109.8244943,115.4153796,120.8476074,116.9151293,118.914252,107.2863707,99.63901809,105.9590427,111.4785903,105.785315,112.8256576,102.1924884,115.9306575,94.00672644,109.7317569,88.40011676,112.6260614,91.85704762,96.4048252,102.2462043,116.893284,97.86736678,111.3920322,112.2808038,126.1363808,107.6691425,89.44941048,111.6020004,108.6903495,102.4518633,104.6613494,101.5000969,98.69352463,111.0582333,96.31569921,110.5450586,127.1610659,116.7203423,114.4610294,87.38752102,109.8819216,120.9103407,110.2395435,116.0315345,96.92881133,111.6947763,120.7625182,103.1262798,97.26706316,116.5973773,112.6835612,87.85544695,115.3500679,105.2553059,117.9305359,127.8687207,106.0352855,102.799582,136.4610236,124.1991906,98.31142454,106.8831654,113.3263869,102.3477593,114.7001824,99.74850532,105.5514614,97.75591591,114.1422735,114.0154624,103.448485,95.53143387,95.35076113,98.78079889,104.5411258,108.0631216,109.2560722,112.951416,98.25553723,103.490586,90.19353814,115.0747251,119.3978898,109.8652338,112.5088295,118.7481246,104.9236344,118.4333449,88.88051049,103.3165579,94.96362631,110.3285874,106.5546123,118.7719171,103.7539546,105.2203826,110.6831732,102.8496591,104.9393986,102.1924454,107.8014894,119.6705214,105.0302086,124.2798353,95.81016657,104.1424982,110.0512269,99.85911705,101.1164166,119.0131705,99.90487175,108.3834492,119.019923,111.3339646,107.3851259,108.0742195,122.8846443,112.4708308,102.6235445,106.2055125,109.3748839,125.2331787,102.3391501,105.6187276,106.7362572,97.49326056,97.3429896,108.762841,118.8891929,103.9263127,126.7112356,112.642922,111.4672572,102.1846098,105.3505381,132.461835,109.4612554,126.9718202,120.9330716,106.0833465,110.8992871,101.1648897,109.53395,105.7320076,125.5913434,116.2723747,102.025198,101.4078837,111.8386413,109.9155544,117.3365924,114.7472818,109.5646368,107.4186649,112.3633329,127.3321423,112.0469635,111.849522,108.2792278,107.7448211,116.001078,128.4338819,121.8428968,123.6392741,119.5519955,101.2357553,104.0843811,96.3387044,112.2390308,85.35044847,118.4550446,95.77815858,105.8696344,108.5196628,103.7042256,109.3029991,92.08569417,120.5410986,120.0305145,103.7672546,118.1610914,99.11904575,115.1002403,106.7908478,98.20140487,110.4550143,100.4798496,105.2406319,98.97269434,106.9705286,116.8354054,109.9402841,99.84496833,106.4148721,117.4492622,109.4554317,115.8875868,113.660976,106.8279231,104.5829226,127.1998812,113.982057,111.2755066,109.7669589,120.4313123,123.5761054,111.3372139,99.83722844,111.6334102,98.21174579,112.8609449,123.8862231,111.6233073,100.2358716,98.85399843,116.9045679,117.7352747,118.061306,99.80004694,100.8621296,101.3401746,105.6874694,106.9645655,121.2966035,101.9509935,121.9625924,115.2436627,106.1303498,111.0342324,108.4852985,98.97089398,103.6712686,121.7020732,101.1583845,104.3919643,99.87796949,113.2001118,126.6391409,116.4167639,97.53483468,91.9757034,107.2136926,119.2164164,111.2608194,112.41647,106.5404473,123.8485404,109.6797379,128.5337914,106.7947795,102.6764592,106.4144541,105.9635133,97.02525875,120.2810584,107.3343024,112.0953269,113.8019914,89.18568526,115.1752219,109.8308356,88.76146942,106.2304967,105.7549324,111.8391633,111.5303725,100.8862986,105.8757612,134.9350608,100.3645095,111.9189174,126.276415,100.9810691,120.1841244,111.1425886,131.3044518,96.91143594,115.9360999,97.4780401,121.6162146,111.6266681,91.4323306,102.1717213,120.5698983,105.4408718,115.1667767,96.69207463,118.2514519,94.02810281,99.54636278,106.4193861,114.5230596,110.0554113,117.9014082,120.2838482,93.33332503,95.16170274,103.8051606,100.3758257,103.5243247,113.980206,101.1618211,115.8457365,115.250508,106.4778384,120.6324565,114.0082638,101.0141201,102.8257437,124.3122267,107.359673,99.90378525,104.6218706,104.1838895,104.2958737,113.5771722,101.2930781,117.4147012,101.6529561,116.2544779,100.8055762,118.6771651,127.8493857,110.2436703,120.461223,106.4241606,100.5584361,101.7031125,105.192169,104.3447832,104.284257,108.9963244,114.0622454,31.18031632,129.605328,91.08138944,102.84522,128.4818696,108.1567789,96.92914367,121.0757013,109.2304068,99.47863963,105.5702037,96.81340944,108.5918838,93.1794284,111.0383682,108.3977378,114.148243,130.446199,100.9511978,102.9859298,94.1001025,133.8790006,104.2865506,111.7755435,95.66397852,113.8474789,102.8975666,103.8850549,108.6919556,110.8920903,101.7591567,106.7513823,121.7832416,105.2369515,117.1606464,103.2625275,114.9334067,122.1509151,98.87242682,106.8692993,125.7138527,106.2408751,113.97611,94.70209894,118.6695794,106.1272906,99.92702457,114.7707966,101.7582387,125.8870811,111.0290116,103.1659864,107.1666772,100.5656098,117.9523361,97.37549254,93.65460429,125.9100021,101.0521711,95.23380276,110.0600318,114.3807309,106.0553915,100.9774535,121.1707058,113.0396563,103.7509469,104.9648133,96.08217184,114.7517272,123.5751206,94.89114757,120.9026107,125.1170723,104.2016628,115.2380027,119.479879,105.2911425,86.01433085,102.582803,110.4900678,94.9409246,103.6214678,115.9129301,108.2574471,120.8786376,99.9361211,99.9907314,85.15604115,116.5606944,106.3207046,112.2298552,105.5129728,99.96232545,122.7138247,115.2830778,100.0937924,127.4296702,127.1262049,109.1431349,94.04662796,105.5355901,110.893808,96.33002354,106.5681198,104.5170722,104.8749105,107.8063387,116.8343775,100.5426636,99.82476933,96.24841709,110.3115021,112.336273,128.9084988,103.0323029,121.582631,108.8325977,119.9500009,109.5101962,91.63375711,104.6210473,104.3054926,105.254027,97.37653867,94.62729724,121.4369752,106.4483521,97.15017866,108.593627,108.4628547,111.1036606,109.998686,100.9395809,115.8207027,119.4676464,108.9572873,114.7255697,112.9183062,114.8544744,125.4864609,106.1895249,119.2722723,123.5685181,118.0725444,102.203478,109.1393157,124.5625231,109.9794052,111.4414026,113.2056972,111.3459478,106.2523672,90.70704774,111.2815118,122.6396334,105.8196577,107.4694038,115.2679816,106.3866955,97.457013,112.8708146,114.2090571,115.2755399,113.2680684,92.90920384,101.3441494,99.47439488,109.1443069,111.1576346,97.52109221,92.47491601,114.0919182,107.8162281,112.4673702,94.29776141,87.17661472,115.1138908,107.8828453,121.5251704,117.0718641,106.0060344,103.9290338,111.2320867,92.04606061,105.5167641,112.0540961,107.1028933,116.9917053,121.5843099,109.5146345,110.3352689,105.1889005,128.6779722,116.8034074,108.5378682,112.5259846,114.7478216,98.81969314,109.5792916,102.7489152,101.9122338,106.6174325,111.8819737,109.0319476,108.8380558,94.41486745,113.0017952,110.4677021,98.91836205,107.2319009,117.0764963,100.023118,112.4854568,108.0274232,103.8074725,83.88297491,92.01643964,110.9749821,111.9631246,104.7453959,101.9312004,100.9044071,110.3174678,118.5848413,99.53625339,106.5188649,109.3267472,106.3488915,95.42523651,100.9011395,103.000512,122.9529008,104.523053,108.2835058,101.6590908,100.7718647,113.3201115,96.27756308,108.1388691,107.0747783,99.72253345,108.9183006,119.4605146,110.5371655,89.13634256,110.9790468,119.2265175,94.36943819,96.75827246,113.9726467,117.7278789,101.4401261,109.3123633,96.65325769,124.0662294,111.1457523,121.5453435,109.1243923,108.8057407,110.4646521,107.4516414,113.9761661,114.7590208,95.04232857,99.9403371,114.1937308,98.60615886,105.7766645,108.5765614,101.1549322,97.93017034,101.8746663,112.8732691,123.1727551,103.1176791,106.7715575,115.8339101,96.97218216,96.19883169,106.0110666,94.97368827,118.4033144,110.9986011,99.8680725,112.2011085,114.2547171,107.0412774,111.9304,106.433662,99.86228898,120.8941589,93.50569828,114.8651265,101.7726649,114.1980765,95.87968324,129.4874793,107.7817562,102.5267985,96.9784747,102.8666797,108.4624289,115.5879615,91.41945483,105.9639172,117.3658443,100.3166613,114.219069,102.1385462,107.6740612,112.4383181,112.9489427,109.7306602,118.0581077,105.0021873,99.96402522,104.7800654,118.3177409,105.7998622,108.0840669,104.5776924,101.2643169,102.0391427,113.3860168,107.1328848,107.4072887,113.9005421,117.3043845,109.3711637,93.08762867,109.9179203,125.5821728,113.9519739,91.76448864,115.1791026,102.0443763,119.5320675,110.9544385,122.7502256,102.3470443,108.0835489,114.4001233,108.8621802,105.3924126,119.155164,100.3806867,139.4248474,96.72052078,106.8207818,108.0485828,101.9296043,108.3224844,103.419992,90.91696017,124.4094214,104.2309015,105.811246,104.5272211,114.6010796,97.02075198,105.7210949,103.6578369,108.730441,129.6496454,98.39223883,122.9575994,104.9235221,115.7496117,128.2734602,115.553094,96.80612348,105.8684929,104.8082971,116.91773,108.2610821,99.12994905,97.38638592,122.728857,81.27006189,101.6970943,107.7035335,100.8751921,97.80308159,111.9640946,108.4591354,110.3664108,115.3848958,121.3357925,119.7187825,116.4727998,124.0897323,103.2779553,118.980001,100.1698075,104.7924765,114.6784092,107.9950406,105.8070635,110.4427792,99.08419378,91.30825032,106.3713445,109.3272084,109.3170511,102.3734052,102.4403858,99.73648502,120.0148055,98.0690538,98.17541602,111.4002869,105.0883115,113.4110005,117.0240061,112.64733,81.59035559,112.1232611,104.3274376,98.02520189,116.1150564,116.2818901,107.0070644,120.7493551,107.9844099,115.6703225,101.3338853,111.7956599,110.4813006,95.89587903,122.7910806,123.7672133,117.0259862,111.8847304,105.0533393,96.22359654,105.0056401,95.94217824,99.25861315,109.3192857,123.2810188,97.25065003,103.0156226,99.99854047,112.5027407,116.3087663,105.4064108,97.55031687,111.2895875,107.6808059,118.3110839,110.3930558,90.68288049,99.63611433,106.2605947,101.4661317,112.5511669,116.7981197,113.6935033,104.5055911,112.3202381,107.5656246,107.5989998,101.9024391,123.7158011,96.52932246,121.4807771,121.1208968,96.03066088,97.10161337,111.9382589,117.7936829,115.1226862,102.8753142,120.566165,107.1889638,94.12579398,117.9812884,111.2359176,122.3382388,90.07389562,103.6494744,108.3512545,109.5036649,106.2027174,118.1163926,108.9340063,110.4274752,93.67130862,110.8504221,105.7777332,104.7633367,107.8493375,117.7861619,116.8161961,109.2678612,117.4460043,117.6218145,117.0583058,105.6038148,103.2913817,107.1075001,92.82103763,103.6792669,105.6172879,88.56262815,98.93332411,105.0465903,100.148714,122.5376972,129.6823462,119.4408111,109.5598879,103.1558017,107.3398686,98.19905017,113.0806229,99.47096016,116.4656932,106.8899328,107.4400417,108.0913085,105.8711185,107.3257338,108.5440607,122.0315618,125.3375635,93.68022891,106.2356544,93.90009689,112.063133,108.0345236,90.96848681,106.6834177,104.0137635,102.4522277,105.1625496,97.46417441,105.503364,109.0441184,104.6178574,119.457838,122.7624085,110.6780956,111.0760181,116.044651,98.25484818,101.5435405,101.1560063,106.8386564,107.8773013,108.5623331,109.8363671,85.45065326,105.369874,114.3530388,88.84667951,0.0,96.29360512,112.0808354,115.4681453,102.6201763,111.4088922,96.01492742,105.2975125,105.4296382,99.77916987,116.5716684,96.23818622,110.98325,100.7416187,105.0676666,113.1254738,94.13595286,110.8649789,109.2165007,98.85936561,110.3114787,110.9430696,107.122548,133.3875822,110.5898643,117.377128,96.60226798,102.5976925,96.02262145,93.60315088,94.19761565,94.96154822,103.0385977,107.430516,119.1370622,114.9315997,106.2851842,128.1905683,116.5468246,106.8019581,107.3651403,104.21016,96.26453659,122.2019762,114.0810617,93.98135725,131.0762009,110.6801852,115.0552773,103.9872787,114.7227355,114.2619267,108.3454162,105.9017356,108.5018236,100.3625653,117.1993775,105.2829753,105.3878433,117.8863851,124.8352639,99.18118881,105.8917069,106.9303605,111.3824158,112.2744787,111.6094766,120.5712854,104.64662,101.885006,122.0349409,101.2553158,105.0201144,97.49166061,93.0163116,102.0531288,109.3819898,112.9529734,111.7107428,123.1245843,124.8955225,127.0787705,95.62018862,99.04524556,102.886553,96.2456418,112.7106037,109.0950498,103.3487921,110.1593602,94.06444145,105.8538667,115.1100939,97.60814904,107.6251587,111.780511,117.3589358,114.7787894,104.2810152,125.0470147,107.1384048,100.5605599,89.27934001,98.21536449,110.4967223,105.2448399,104.4659156,117.6176861,107.0425016,112.5691378,102.8625144,107.6625689,105.6684907,106.0709683,115.1137503,109.8115253,106.1689492,116.5588403,92.04402167,111.7003384,111.0919799,94.98380389,116.6549005,105.5975119,103.9953647,124.0570496,89.76352607,129.7377769,92.59311875,105.5969042,114.1991315,105.4305206,103.3980096,97.05112846,88.48958751,100.2269141,114.0130227,112.6779689,103.254355,98.92522597,106.2998154,92.40874686,122.5482719,110.9066146,132.4339339,109.316004,102.2706398,94.19050735,101.6720393,111.4129741,113.6199323,110.9298331,101.3518804,97.56687073,97.71676393,112.3540422,114.4241586,112.6034992,103.0351649,94.79235781,99.40672822,120.988193,114.7890162,103.6896975,104.1149167,99.12418644,106.2973024,100.9032323,102.0958483,102.9276955,107.9258221,115.2669575,114.7028511,115.5190057,99.15520713,106.0490895,120.4622209,117.7887028,100.5625489,97.13736059,115.5403266,110.8111549,105.468214,110.392728,104.0927647,116.3232897,111.5444152,82.6334197,110.4807035,89.92405792,104.4484704,100.7405378,114.6089142,112.5760331,112.1477627,100.7362174,110.2416323,112.8034532,112.9075613,105.8561594,108.6835029,114.8640744,104.5907487,121.7728378,118.5911128,96.46996623,101.0836559,112.5506726,112.3002983,123.8649273,109.6762285,95.45715297,111.8290262,84.49772178,106.8811024,98.63521096,112.0406037,115.837324,107.2311894,100.4884929,106.1662469,102.065258,99.66860397,107.9341307,107.0278574,110.475515,109.201468,114.4398713,110.9608039,112.0772265,104.2374779,91.81281239,92.8333694,106.302151,109.1912264,98.14648273,111.4606571,104.8308904,102.7118348,106.0739898,127.2856143,102.6699606,107.7736476,84.73242393,106.8039902,107.5960268,106.0360263,95.82376368,100.0258233,124.4494665,110.506952,105.6399844,107.5404229,118.7921534,94.20144252,102.2762335,110.7723813,120.1397241,118.9775874,106.8571904,97.89698631,111.041177,101.4222908,98.20649381,107.2785542,85.51604532,117.4836599,124.6856443,115.607712,116.922693,103.3049698,112.9073909,117.4965912,93.49367123,98.61190543,112.4248477,104.3746753,113.0586222,112.7516589,112.5745038,122.1990399,111.4116128,99.36711385,100.86029,98.38927056,121.9744042,96.69851979,114.6915494,139.6806184,108.3909866,114.5279101,111.0400176,98.76832005,97.38284776,115.4178246,119.6017345,108.7524626,114.8653211,101.1036919,100.0499735,91.90749161,121.7398205,107.9468686,122.0241846,98.69574993
